fecha,barra_codigo,barra_nombre,version,costo_marginal_usd_mwh
2026-04-01 03:00:00,LEYDA_________013,BA S/E LEYDA 13.2KV,REAL-DEF,56.3733475
2026-04-01 03:00:00,LEYDA_________110,BA S/E LEYDA 110KV BP1,REAL-DEF,56.29603
2026-04-01 03:00:00,LICANCO_______013,,REAL-DEF,55.086445
2026-04-01 03:00:00,LICANCO_______066,BA S/E LICANCO 66KV,REAL-DEF,54.994115
2026-04-01 03:00:00,LICANTEN______013,BA S/E LICANTEN 13.2KV,REAL-DEF,65.9438175
2026-04-01 03:00:00,LICANTEN______066,BA S/E LICANTEN 66KV,REAL-DEF,65.9438175
2026-04-01 03:00:00,LICAN_________013,BA S/E CENTRAL LICAN 13.2KV,REAL-DEF,50.25479
2026-04-01 03:00:00,LIHUEIMO______013,BA S/E LIHUEIMO 13.2KV BP2 [EN_REVISION],REAL-DEF,59.329184999999995
2026-04-01 03:00:00,LIHUEIMO______066,BA S/E LIHUEIMO 66KV BP1,REAL-DEF,59.2992675
2026-04-01 03:00:00,LIN.NORTE_____013,BA S/E LINARES NORTE 13.2kV BP1,REAL-DEF,58.0566525
2026-04-01 03:00:00,LIN.NORTE_____066,BA S/E LINARES NORTE 66kV BP1,REAL-DEF,57.5881725
2026-04-01 03:00:00,LINARES_______013,BA S/E LINARES 13.8KV [NO_MOSTRAR],REAL-DEF,57.37073
2026-04-01 03:00:00,LINARES_______066,BA S/E LINARES 66KV BP1,REAL-DEF,57.28804
2026-04-01 03:00:00,LINARES_______154,BA S/E LINARES 154KV BP1,REAL-DEF,56.89836
2026-04-01 03:00:00,LIQCAU1_______220,BA S/E LIQCAU 220kV BP1,REAL-DEF,61.9540975
2026-04-01 03:00:00,LIQCAU2_______220,BA S/E LIQCAU 220kV BP2,REAL-DEF,61.9540975
2026-04-01 03:00:00,LIQCAU________110,BA S/E LIQCAU A 110kV BP1,REAL-DEF,62.2228475
2026-04-01 03:00:00,LIRCAY________066,BA S/E CENTRAL LIRCAY 66KV,REAL-DEF,56.2185275
2026-04-01 03:00:00,LIRQUEN_______015,BA S/E LIRQUEN 15KV BP1,REAL-DEF,56.818185
2026-04-01 03:00:00,LIRQUEN_______066,BA S/E LIRQUEN 66KV,REAL-DEF,56.7747875
2026-04-01 03:00:00,LITORAL_CTL___066,BA S/E LITORAL CENTRAL 66KV BP1,REAL-DEF,55.5095975
2026-04-01 03:00:00,LLAIMA________023,BA S/E LLAIMA 23KV BP1,REAL-DEF,53.794705
2026-04-01 03:00:00,LLAIMA________066,BA S/E LLAIMA 66KV BP1,REAL-DEF,53.764785
2026-04-01 03:00:00,LLANBLANCOS___023,BA S/E C.R. LLANOS BLANCOS 23KV B1,REAL-DEF,57.8534325
2026-04-01 03:00:00,LLANBLANCOS___220,BA S/E C.R. LLANOS BLANCOS 220KV BP,REAL-DEF,57.8534325
2026-04-01 03:00:00,LLANOLLAMPOS__220,BA S/E SECCIONADORA LLANO DE LLAMPOS 220KV BP1,REAL-DEF,59.4738925
2026-04-01 03:00:00,LLANOS________066,,REAL-DEF,59.34883
2026-04-01 03:00:00,LLANOS________220,,REAL-DEF,62.4727575
2026-04-01 03:00:00,LLANQUIHUE____066,BA S/E LLANQUIHUE 66KV BP1,REAL-DEF,54.661015
2026-04-01 03:00:00,LLANQUIHUE____220,,REAL-DEF,54.5392575
2026-04-01 03:00:00,LLANTA________110,,REAL-DEF,60.975674999999995
2026-04-01 03:00:00,LLAYLLAY______110,,REAL-DEF,55.5499025
2026-04-01 03:00:00,LLOLLELHUE____066,BA S/E LLOLLELHUE BP1 66KV,REAL-DEF,54.3125575
2026-04-01 03:00:00,LOA___________023,BA S/E EL LOA 23KV,REAL-DEF,61.738389999999995
2026-04-01 03:00:00,LOA___________220,BA S/E EL LOA 220KV [NO_MOSTRAR],REAL-DEF,61.738389999999995
2026-04-01 03:00:00,LOMACOLORADOS_023,,REAL-DEF,55.485205
2026-04-01 03:00:00,LOMACOLORADOS_110,BA S/E CENTRAL LOMA LOS COLORADOS 110KV BP1,REAL-DEF,55.5435925
2026-04-01 03:00:00,LOMA_ALTA_____013,,REAL-DEF,54.6305025
2026-04-01 03:00:00,LOMA_ALTA_____220,BA S/E LOMA ALTA 220KV BP1,REAL-DEF,54.8953025
2026-04-01 03:00:00,LOMIRANDA_____013,BA S/E LO MIRANDA 15KV BP1,REAL-DEF,60.651075
2026-04-01 03:00:00,LOMIRANDA_____066,BA S/E LO MIRANDA 66KV BP1,REAL-DEF,60.372420000000005
2026-04-01 03:00:00,LONCOCHE2_____013,,REAL-DEF,53.811477499999995
2026-04-01 03:00:00,LONCOCHE______013,BA S/E LONCOCHE 13.2KV,REAL-DEF,53.8768275
2026-04-01 03:00:00,LONCOCHE______066,BA S/E LONCOCHE 66KV,REAL-DEF,53.7043525
2026-04-01 03:00:00,LONGAVI_______013,BA S/E LONGAVI 13.2kV BP1,REAL-DEF,58.136585
2026-04-01 03:00:00,LONGAVI_______066,BA S/E LONGAVI 66kV BP1,REAL-DEF,58.1107625
2026-04-01 03:00:00,LORD_COCHRANE_012,BA S/E LORD COCHRANE 12KV BP1,REAL-DEF,56.65891
2026-04-01 03:00:00,LORETO________015,BA S/E LORETO 15KV BP1,REAL-DEF,61.2364475
2026-04-01 03:00:00,LORETO________066,BA S/E LORETO 66KV BP1,REAL-DEF,61.2011125
2026-04-01 03:00:00,LOS_ANDES_____044,BA S/E LOS ANDES (FFCC) 44kV BP1,REAL-DEF,56.92148
2026-04-01 03:00:00,LOS_DOMINICOS_013,BA S/E LOS DOMINICOS 12KV BP1,REAL-DEF,56.664435
2026-04-01 03:00:00,LOS_DOMINICOS_110,BA S/E LOS DOMINICOS 110KV BP1,REAL-DEF,56.635867499999996
2026-04-01 03:00:00,LOS_HIERROS___006,BA S/E CENTRAL LOS HIERROS 6.6KV,REAL-DEF,54.964555000000004
2026-04-01 03:00:00,LOS_HIERROS___110,BA S/E LOS HIERROS 110KV [NO_MOSTRAR],REAL-DEF,54.964555000000004
2026-04-01 03:00:00,LOS_HIERR_2___006,BA S/E CENTRAL LOS HIERROS II 6.6kV,REAL-DEF,54.964555000000004
2026-04-01 03:00:00,LOS_HIERR_2___110,BA S/E LOS HIERROS II 110KV [No_mostrar],REAL-DEF,54.964555000000004
2026-04-01 03:00:00,LOS_MAQUIS____013,BA S/E LOS MAQUIS (CGE) 15KV [NO_MOSTRAR],REAL-DEF,58.2905125
2026-04-01 03:00:00,LOS_MAQUIS____066,BA S/E LOS MAQUIS (CGE) 66KV BS1,REAL-DEF,58.2538275
2026-04-01 03:00:00,LOS_NOTROS____220,BA S/E LOS NOTROS 220KV BP1,REAL-DEF,53.390235000000004
2026-04-01 03:00:00,LOS_PEUMOS____066,BA S/E LOS PEUMOS 66KV BP1,REAL-DEF,53.994395
2026-04-01 03:00:00,LOS_PEUMOS____220,BA S/E LOS PEUMOS 220KV BP1,REAL-DEF,53.84493
2026-04-01 03:00:00,LOS_POETAS____066,BA S/E LOS POETAS 66KV BP1,REAL-DEF,55.798865
2026-04-01 03:00:00,LOS_SAUCES____023,BA S/E LOS SAUCES 23KV PRINCIPAL,REAL-DEF,51.8169075
2026-04-01 03:00:00,LOS_SAUCES____066,BA S/E LOS SAUCES 66KV,REAL-DEF,51.778887499999996
2026-04-01 03:00:00,LOS_TAMBORES__013,BA S/E LOS TAMBORES 13.2kV BP1,REAL-DEF,55.117945
2026-04-01 03:00:00,LOS_TAMBORES__066,BA S/E LOS TAMBORES 66KV [NO_MOSTRAR],REAL-DEF,55.0867125
2026-04-01 03:00:00,LOS_VARONES___066,BA S/E LOS VARONES 66 KV BP1,REAL-DEF,52.1677975
2026-04-01 03:00:00,LOS_VARONES___220,BA S/E LOS VARONES 220 KV BP1,REAL-DEF,53.905632499999996
2026-04-01 03:00:00,LOTA__________013,BA S/E LOTA 13.2KV B1,REAL-DEF,55.9309825
2026-04-01 03:00:00,LOTA__________066,BA S/E LOTA 66KV BP,REAL-DEF,55.8157225
2026-04-01 03:00:00,LO_AGUIRRE____012,BA S/E LO AGUIRRE 12KV BP1,REAL-DEF,57.087775
2026-04-01 03:00:00,LO_AGUIRRE____110,BA S/E LO AGUIRRE 110KV BP1 [NO_MOSTRAR],REAL-DEF,56.9656175
2026-04-01 03:00:00,LO_AGUIRRE____220,BA S/E SECCIONADORA LO AGUIRRE 230KV BP1,REAL-DEF,56.08287
2026-04-01 03:00:00,LO_AGUIRRE____500,BA S/E SECCIONADORA LO AGUIRRE 525KV BP1,REAL-DEF,55.9579475
2026-04-01 03:00:00,LO_BOZA_______013,BA S/E LO BOZA 12.5KV BP1,REAL-DEF,56.7932625
2026-04-01 03:00:00,LO_BOZA_______023,BA S/E LO BOZA 23KV BP3,REAL-DEF,56.7320875
2026-04-01 03:00:00,LO_BOZA_______110,BA S/E LO BOZA 110KV BP1,REAL-DEF,56.6519725
2026-04-01 03:00:00,LO_ESPEJO_____110,BA S/E LO ESPEJO (FFCC) 110KV,REAL-DEF,56.7296675
2026-04-01 03:00:00,LO_PRADO______012,BA S/E LO PRADO 12KV BP1,REAL-DEF,57.042985
2026-04-01 03:00:00,LO_PRADO______044,BA S/E LO PRADO 44KV BP1,REAL-DEF,57.06338
2026-04-01 03:00:00,LO_PRADO______110,BA S/E LO PRADO 110KV BP1 [NO_MOSTRAR],REAL-DEF,56.9642825
2026-04-01 03:00:00,LO_VALLEDOR___013,BA S/E LO VALLEDOR 12KV BP1,REAL-DEF,56.862685
2026-04-01 03:00:00,LO_VALLEDOR___110,BA S/E LO VALLEDOR 110KV BP1,REAL-DEF,56.8314525
2026-04-01 03:00:00,LSECA_________220,BA S/E LAGUNA SECA 220KV BP,REAL-DEF,63.9091575
2026-04-01 03:00:00,LUCERO________066,BA S/E LUCERO 66kV BP1,REAL-DEF,55.47843
2026-04-01 03:00:00,M.BLANCOS_____006,BA S/E MANTOS BLANCOS 6.3KV,REAL-DEF,55.6749375
2026-04-01 03:00:00,M.BLANCOS_____023,BA S/E MANTOS BLANCOS 23KV,REAL-DEF,61.860322499999995
2026-04-01 03:00:00,M.BLANCOS_____220,BA S/E MANTOS BLANCOS 220KV BP1,REAL-DEF,61.78026
2026-04-01 03:00:00,M.DEVELASCO___013,BA S/E MANSO DE VELASCO 15KV,REAL-DEF,53.971312499999996
2026-04-01 03:00:00,M.DEVELASCO___066,BA S/E MANSO DE VELASCO 66KV,REAL-DEF,53.9387225
2026-04-01 03:00:00,M.DOLORES_____220,,REAL-DEF,53.7976
2026-04-01 03:00:00,M.ELENA_______023,BA S/E MARIA ELENA 22KV,REAL-DEF,58.565887499999995
2026-04-01 03:00:00,M.ELENA_______220,BA S/E MARIA ELENA 220KV BP1,REAL-DEF,62.6362375
2026-04-01 03:00:00,M.MELADO______154,,REAL-DEF,51.5457525
2026-04-01 03:00:00,M.PATRIA______013,BA S/E MONTE PATRIA 13.2KV,REAL-DEF,62.907097500000006
2026-04-01 03:00:00,M.PATRIA______023,BA S/E MONTE PATRIA 23KV,REAL-DEF,58.028185
2026-04-01 03:00:00,M.PATRIA______066,BA S/E MONTE PATRIA 66KV,REAL-DEF,62.738555000000005
2026-04-01 03:00:00,M.V.CEN.______154,BA S/E MINERA VALLE CENTRAL 154KV BP1,REAL-DEF,58.339655
2026-04-01 03:00:00,MACHALI_______013,BA S/E MACHALI 15KV BP1,REAL-DEF,60.37337
2026-04-01 03:00:00,MACHALI_______066,BA S/E MACHALI 66KV BP1,REAL-DEF,60.223885
2026-04-01 03:00:00,MACUL_________013,BA S/E MACUL 12.5KV BP3,REAL-DEF,57.023225000000004
2026-04-01 03:00:00,MACUL_________020,BA S/E MACUL 20.4KV BP6,REAL-DEF,56.9675575
2026-04-01 03:00:00,MACUL_________110,BA S/E MACUL 110KV BP1,REAL-DEF,56.9662225
2026-04-01 03:00:00,MAESTRANZA____013,,REAL-DEF,60.277879999999996
2026-04-01 03:00:00,MAESTRANZA____066,BA TAP MAESTRANZA 66KV,REAL-DEF,60.1040775
2026-04-01 03:00:00,MAGNETITA_____110,BA S/E MAGNETITA 110KV BP1,REAL-DEF,61.4735975
2026-04-01 03:00:00,MAHNS_________015,BA S/E MAHNS 15KV BP1,REAL-DEF,57.612865
2026-04-01 03:00:00,MAHNS_________066,BA S/E MAHNS 66KV BP1,REAL-DEF,57.5531225
2026-04-01 03:00:00,MAIPO_________110,BA S/E MAIPO 110KV [NO_MOSTRAR],REAL-DEF,56.080745
2026-04-01 03:00:00,MAIPO_________220,BA S/E MAIPO 220KV [NO_MOSTRAR],REAL-DEF,56.2830575
2026-04-01 03:00:00,MAIPU_________013,BA S/E MAIPU 12KV BP1,REAL-DEF,56.749985
2026-04-01 03:00:00,MAIPU_________110,BA S/E MAIPU 110KV BP1,REAL-DEF,56.673945
2026-04-01 03:00:00,MAITENCILLO___110,BA S/E MAITENCILLO 110KV BP1-1,REAL-DEF,57.153545
2026-04-01 03:00:00,MAITENCILLO___220,BA S/E MAITENCILLO 220KV BP1-1,REAL-DEF,57.544565
2026-04-01 03:00:00,MAITENES______020,BA S/E PARQUE EOLICO EL MAITEN 23KV B1,REAL-DEF,56.17169
2026-04-01 03:00:00,MAITENES______110,BA S/E CENTRAL MAITENES 110KV BP1,REAL-DEF,56.1690025
2026-04-01 03:00:00,MALGARIDA_____220,BA S/E MALGARIDA 220KV BP1,REAL-DEF,59.6764475
2026-04-01 03:00:00,MALLOA________013,BA S/E MALLOA 15KV BP1,REAL-DEF,58.199995
2026-04-01 03:00:00,MALLOA________066,BA S/E MALLOA 66KV BP1,REAL-DEF,57.215517500000004
2026-04-01 03:00:00,MALLOA________154,BA S/E MALLOA NUEVA 154KV BP1-1,REAL-DEF,57.7709725
2026-04-01 03:00:00,MALLOCO_______013,BA S/E MALLOCO 12KV BP1,REAL-DEF,57.9698075
2026-04-01 03:00:00,MALLOCO_______110,BA S/E MALLOCO 110KV BP1,REAL-DEF,57.8108125
2026-04-01 03:00:00,MAMPIL________220,BA S/E CENTRAL MAMPIL 220 KV BP1,REAL-DEF,54.054345
2026-04-01 03:00:00,MANDINGA______013,BA S/E MANDINGA 13.2KV,REAL-DEF,57.308765
2026-04-01 03:00:00,MANDINGA______066,BA S/E MANDINGA 66KV,REAL-DEF,57.0523225
2026-04-01 03:00:00,MANQUEHUE_____066,,REAL-DEF,63.8107975
2026-04-01 03:00:00,MANTILHUE_____110,BA S/E MANTILHUE 110KV BP1,REAL-DEF,51.907525
2026-04-01 03:00:00,MAPAL_________154,BA S/E MAPAL 154KV BP [NO_MOSTRAR],REAL-DEF,55.46552
2026-04-01 03:00:00,MARBELLA______013,BA S/E MARBELLA 13.2KV BP1,REAL-DEF,57.5132825
2026-04-01 03:00:00,MARBELLA______110,BA S/E MARBELLA 110KV BP1,REAL-DEF,57.3787025
2026-04-01 03:00:00,MARCHIHUE_____013,BA S/E MARCHIGÜE 13.2KV BP1,REAL-DEF,55.7359175
2026-04-01 03:00:00,MARCHIHUE_____066,BA S/E MARCHIGÜE 66KV BP1,REAL-DEF,55.72229
2026-04-01 03:00:00,MARGA_MARGA___013,BA S/E MARGA MARGA 13.2KV BP1,REAL-DEF,54.6294625
2026-04-01 03:00:00,MARGA_MARGA___110,BA S/E MARGA MARGA 110KV BP1-1,REAL-DEF,54.602305
2026-04-01 03:00:00,MARIQUINA_____023,BA S/E MARIQUINA 23KV,REAL-DEF,54.15258
2026-04-01 03:00:00,MARIQUINA_____220,,REAL-DEF,54.06427
2026-04-01 03:00:00,MARISCAL______023,BA S/E MARISCAL 23 kV BP2A,REAL-DEF,56.97985
2026-04-01 03:00:00,MARISCAL______110,BA S/E MARISCAL 110 kV BP1,REAL-DEF,56.9500025
2026-04-01 03:00:00,MARQUESA______023,BA S/E MARQUESA 23KV,REAL-DEF,65.3317525
2026-04-01 03:00:00,MARQUESA______066,BA S/E MARQUESA 66KV,REAL-DEF,64.9555075
2026-04-01 03:00:00,MASISA________066,BA S/E MASISA 66KV BP1,REAL-DEF,55.3098775
2026-04-01 03:00:00,MATILLA_______220,BA S/E MATILLA 220KV BP1 (GIS),REAL-DEF,66.717825
2026-04-01 03:00:00,MAULE_________015,BA S/E MAULE 15KV,REAL-DEF,56.826685
2026-04-01 03:00:00,MAULE_________066,BA S/E MAULE 66KV BP1,REAL-DEF,56.7994525
2026-04-01 03:00:00,MAULE_________154,BA S/E MAULE 154KV BP1,REAL-DEF,56.0645875
2026-04-01 03:00:00,MAULE_________220,,REAL-DEF,55.8689325
2026-04-01 03:00:00,MAYACA________013,BA S/E MAYACA 13.2kV BT,REAL-DEF,55.156220000000005
2026-04-01 03:00:00,MAYACA________110,BA S/E MAYACA 110kV BP1,REAL-DEF,55.1507875
2026-04-01 03:00:00,MEDELLIN______023,,REAL-DEF,54.682497500000004
2026-04-01 03:00:00,MEDELLIN______220,BA S/E CENTRAL TERMOPACIFICO 220KV BP1,REAL-DEF,54.682497500000004
2026-04-01 03:00:00,MEJILLONES____013,BA S/E MEJILLONES 13.8KV,REAL-DEF,60.954814999999996
2026-04-01 03:00:00,MEJILLONES____023,BA S/E MEJILLONES 23KV [NO_MOSTRAR],REAL-DEF,61.1910525
2026-04-01 03:00:00,MEJILLONES____110,BA S/E MEJILLONES 110KV BP,REAL-DEF,61.1734
2026-04-01 03:00:00,MEJILLONES____220,BA S/E MEJILLONES 220KV BP,REAL-DEF,61.113662500000004
2026-04-01 03:00:00,MELIPEUCO_____023,BA S/E MELIPEUCO 23KV,REAL-DEF,53.48119
2026-04-01 03:00:00,MELIPEUCO_____110,,REAL-DEF,53.76369
2026-04-01 03:00:00,MELIPILLA_____013,BA S/E BAJO MELIPILLA 13.2KV BP1,REAL-DEF,56.0365775
2026-04-01 03:00:00,MELIPILLA_____066,BA S/E BAJO MELIPILLA 66KV,REAL-DEF,56.309535
2026-04-01 03:00:00,MELIPILLA_____110,BA S/E BAJO MELIPILLA 110KV BP1,REAL-DEF,55.77041
2026-04-01 03:00:00,MELIPULLI_____023,BA S/E MELIPULLI 23KV,REAL-DEF,54.7226675
2026-04-01 03:00:00,MELIPULLI_____066,BA S/E MELIPULLI 66KV,REAL-DEF,54.8097425
2026-04-01 03:00:00,MELIPULLI_____110,BA S/E MELIPULLI 110KV BP1,REAL-DEF,55.08639
2026-04-01 03:00:00,MELIPULLI_____220,BA S/E MELIPULLI 220KV B1 [No_Mostrar],REAL-DEF,54.6003425
2026-04-01 03:00:00,METRENCO______066,BA S/E METRENCO (FFCC) 66KV,REAL-DEF,55.58346
2026-04-01 03:00:00,METRO_________020,BA S/E METRO 20KV A1 [NO_MOSTRAR],REAL-DEF,56.5502825
2026-04-01 03:00:00,METRO_________110,BA S/E METRO BARRA 110KV BP1,REAL-DEF,56.5489475
2026-04-01 03:00:00,MINERO________110,BA S/E MINERO 115KV BP1,REAL-DEF,56.9517
2026-04-01 03:00:00,MINERO________220,BA S/E MINERO 220KV BP1,REAL-DEF,56.7886625
2026-04-01 03:00:00,MININCO_______220,,REAL-DEF,53.2655425
2026-04-01 03:00:00,MINSAL________110,BA S/E MINSAL 110KV BP1,REAL-DEF,62.72269
2026-04-01 03:00:00,MIRAFLORES2___013,BA S/E MIRAFLORES 12KV BP2,REAL-DEF,54.61317
2026-04-01 03:00:00,MIRAFLORES____013,BA S/E MIRAFLORES 12KV BP1,REAL-DEF,54.579170000000005
2026-04-01 03:00:00,MIRAFLORES____110,BA S/E MIRAFLORES 110KV BP1,REAL-DEF,54.5615225
2026-04-01 03:00:00,MIRAJE________220,NODO MIRAJE 220KV-CONEXION MIRAJE-ENCUENTRO. CIRCUITO N1 [NO_MOSTRAR],REAL-DEF,62.435935
2026-04-01 03:00:00,MMH___________220,BA S/E MMH 220KV BP1,REAL-DEF,63.192907500000004
2026-04-01 03:00:00,MOCHO_________023,BA S/E CENTRAL MOCHO 23KV BP1,REAL-DEF,51.1442475
2026-04-01 03:00:00,MOCHO_________110,,REAL-DEF,51.557159999999996
2026-04-01 03:00:00,MOLINA________013,BA S/E MOLINA 15KV BT1,REAL-DEF,56.6521875
2026-04-01 03:00:00,MOLINA________066,BA S/E MOLINA 66KV BP1,REAL-DEF,56.430915
2026-04-01 03:00:00,MOLINOS_______110,BA S/E LOS MOLINOS 110KV BP1,REAL-DEF,55.6226625
2026-04-01 03:00:00,MOLLES________066,BA S/E LOS MOLLES 66KV SECCION 1,REAL-DEF,61.9608725
2026-04-01 03:00:00,MOLYCOP_______220,BA S/E MOLYCOP 220KV [NO_MOSTRAR],REAL-DEF,61.0960325
2026-04-01 03:00:00,MONTENEGRO____013,"BA S/E MONTENEGRO 13,2KV BP1",REAL-DEF,55.008515
2026-04-01 03:00:00,MONTENEGRO____066,BA S/E MONTENEGRO 66KV BP1,REAL-DEF,55.0696175
2026-04-01 03:00:00,MONTENEGRO____154,BA S/E MONTENEGRO 154KV BP1,REAL-DEF,54.8305625
2026-04-01 03:00:00,MONTERRICO____013,"BA S/E MONTERRICO 13,8kV BP1 [EN_REVISION]",REAL-DEF,49.540615
2026-04-01 03:00:00,MONTERRICO____066,BA S/E MONTERRICO 66KV BP1,REAL-DEF,55.0443675
2026-04-01 03:00:00,MONTERRICO____154,BA S/E MONTERRICO 154kV BA,REAL-DEF,55.10792
2026-04-01 03:00:00,MONTE_MINA1___220,BA S/E MONTE MINA 220kV BP1,REAL-DEF,61.821185
2026-04-01 03:00:00,MONTE_MINA2___220,BA S/E MONTE MINA 220kV BP2,REAL-DEF,61.821185
2026-04-01 03:00:00,MULCHEN_______220,BA S/E MULCHEN 220KV BP1-1,REAL-DEF,53.076215
2026-04-01 03:00:00,N.CARDONES____220,BA S/E NUEVA CARDONES 220KV BP1,REAL-DEF,59.0124225
2026-04-01 03:00:00,N.CARDONES____500,BA S/E NUEVA CARDONES 500KV BP1,REAL-DEF,58.7491275
2026-04-01 03:00:00,N.MAITENCILLO_220,BA S/E NUEVA MAITENCILLO 220KV BP1,REAL-DEF,57.55676
2026-04-01 03:00:00,N.MAITENCILLO_500,BA S/E NUEVA MAITENCILLO 500KV BP1,REAL-DEF,57.917745000000004
2026-04-01 03:00:00,N.P.AZUCAR____220,BA S/E NUEVA PAN DE AZUCAR 220KV BPA,REAL-DEF,57.4393775
2026-04-01 03:00:00,N.P.AZUCAR____500,BA S/E NUEVA PAN DE AZUCAR 500KV BPA,REAL-DEF,57.320155
2026-04-01 03:00:00,N.PICHIRROPUL_066,,REAL-DEF,54.30438
2026-04-01 03:00:00,N.PICHIRROPUL_220,BA S/E NUEVA PICHIRROPULLI 220KV BP1,REAL-DEF,54.2705775
2026-04-01 03:00:00,N.POZOALMONTE_220,BA S/E POZO ALMONTE 220KV BT1,REAL-DEF,67.2528925
2026-04-01 03:00:00,N.VICTORIA____220,,REAL-DEF,66.4109275
2026-04-01 03:00:00,N.ZALDIVAR____220,BA S/E NUEVA ZALDIVAR 220KV BP1,REAL-DEF,62.83122
2026-04-01 03:00:00,NACIMIENTO____220,,REAL-DEF,53.2777975
2026-04-01 03:00:00,NAHUELBUTA____013,BA S/E NAHUELBUTA 13.2KV BP1,REAL-DEF,50.740224999999995
2026-04-01 03:00:00,NAHUELBUTA____023,BA S/E NAHUELBUTA 23KV BP1,REAL-DEF,48.770157499999996
2026-04-01 03:00:00,NAHUELBUTA____066,BA S/E NAHUELBUTA 66KV BP1,REAL-DEF,50.740224999999995
2026-04-01 03:00:00,NALCAS________023,BA S/E CENTRAL NALCAS 23kV BP1,REAL-DEF,51.85729
2026-04-01 03:00:00,NANCAGUA______013,BA S/E NANCAGUA 13.2KV BP1,REAL-DEF,59.342355
2026-04-01 03:00:00,NANCAGUA______066,BA S/E NANCAGUA 66KV BP1,REAL-DEF,59.3178675
2026-04-01 03:00:00,NECSA_________066,,REAL-DEF,61.70048
2026-04-01 03:00:00,NEGRA_________023,BA S/E TAP OFF LA NEGRA 23KV BP1,REAL-DEF,62.421062500000005
2026-04-01 03:00:00,NEGRA_________110,BA S/E TAP OFF LA NEGRA 110KV BP1,REAL-DEF,62.2934525
2026-04-01 03:00:00,NEGRETE_______023,BA S/E NEGRETE 23KV B1,REAL-DEF,0.0
2026-04-01 03:00:00,NEGRETE_______066,BA S/E NEGRETE 66KV B1 [NO_MOSTRAR],REAL-DEF,51.6956925
2026-04-01 03:00:00,NEPTUNO_______220,,REAL-DEF,56.25541
2026-04-01 03:00:00,NIQUEN________066,BA S/E NIQUEN (FFCC) 66KV,REAL-DEF,57.6804275
2026-04-01 03:00:00,NIRIVILO______023,BA S/E NIRIVILO 23KV B1,REAL-DEF,51.885827500000005
2026-04-01 03:00:00,NIRIVILO______066,BA S/E NIRIVILO 66KV,REAL-DEF,51.861357500000004
2026-04-01 03:00:00,NOGALES_______220,BA S/E NOGALES 220KV BP1,REAL-DEF,54.7258725
2026-04-01 03:00:00,NORGENER______220,BA S/E NORGENER 220KV BP1,REAL-DEF,62.31218
2026-04-01 03:00:00,NPANQUEHUE____013,BA S/E NUEVA PANQUEHUE 12kV BP1,REAL-DEF,55.308465
2026-04-01 03:00:00,NPANQUEHUE____110,BA S/E NUEVA PANQUEHUE 110kV BP1,REAL-DEF,55.308465
2026-04-01 03:00:00,NUEVAVENTANAS_220,BA S/E NUEVA VENTANAS 220KV BP1,REAL-DEF,54.508695
2026-04-01 03:00:00,NUEVA_CHUQUI__220,BA S/E NUEVA CHUQUICAMATA 220KV BP1,REAL-DEF,63.0416325
2026-04-01 03:00:00,NUEVA_GUINDO__066,,REAL-DEF,56.5957225
2026-04-01 03:00:00,NUEVA_GUINDO__220,,REAL-DEF,55.15699
2026-04-01 03:00:00,NVALAMPA______220,BA S/E NUEVA LAMPA 220KV BP1,REAL-DEF,55.8311075
2026-04-01 03:00:00,NVA_ALDEA3____015,BA S/E NUEVA ALDEA 15KV,REAL-DEF,50.721607500000005
2026-04-01 03:00:00,NVA_ANCUD_____220,BA S/E NUEVA ANCUD 220KV B1,REAL-DEF,55.890887500000005
2026-04-01 03:00:00,NVA_P.MONTT___220,,REAL-DEF,54.499905
2026-04-01 03:00:00,OASIS_________220,,REAL-DEF,63.067454999999995
2026-04-01 03:00:00,OCHAGAVIA_____012,BA S/E OCHAGAVIA 12KV BP1,REAL-DEF,57.01762
2026-04-01 03:00:00,OCHAGAVIA_____110,BA S/E OCHAGAVIA 110KV BP1,REAL-DEF,56.97825
2026-04-01 03:00:00,OESTE_________110,BA S/E TAP OFF OESTE 110KV [NO_MOSTRAR],REAL-DEF,62.0152675
2026-04-01 03:00:00,OESTE_________220,BA S/E TAP OFF OESTE 220KV BP1,REAL-DEF,61.869955
2026-04-01 03:00:00,OGP1__________220,BA S/E OGP1 220KV BP1,REAL-DEF,63.5100775
2026-04-01 03:00:00,OHIGGINS______220,BA S/E O'HIGGINS 220KV BP1,REAL-DEF,61.6323725
2026-04-01 03:00:00,OSORNO________013,BA S/E OSORNO 13.8KV [NO_MOSTRAR],REAL-DEF,53.85546
2026-04-01 03:00:00,OSORNO________066,BA S/E OSORNO 66KV BP1,REAL-DEF,53.85546
2026-04-01 03:00:00,OVALLE________013,BA S/E OVALLE 13KV [No_Mostrar],REAL-DEF,62.476037500000004
2026-04-01 03:00:00,OVALLE________023,BA S/E OVALLE 23KV BP1,REAL-DEF,62.33356500000001
2026-04-01 03:00:00,OVALLE________066,BA S/E OVALLE 66KV,REAL-DEF,62.3375875
2026-04-01 03:00:00,OVALLE________110,BA S/E OVALLE 220KV BP1 [NO_MOSTRAR],REAL-DEF,62.0310275
2026-04-01 03:00:00,OXIDOS________110,BA S/E PLANTA OXIDO 33KV,REAL-DEF,64.1448375
2026-04-01 03:00:00,OXY___________154,BA S/E OXY 154KV BP1,REAL-DEF,55.5960975
